#wave flux
3069.69165 2.23791
3071.62842 1.42075
3073.56567 0.99794
3075.50366 1.571
3077.44238 -0.2908
3079.38159 1.69044
3081.32153 0.4976
3083.26221 2.10415
3085.20337 1.18498
3087.14502 0.78483
3089.08765 1.64105
3091.03076 0.5506
3092.97461 1.15
3094.91919 0.55158
3096.86401 0.47744
3098.80981 0.33629
3100.7561 1.05205
3102.70312 -0.40528
3104.65088 0.89037
3106.59912 1.49444
3108.5481 1.6746
3110.49756 1.20071
3112.44775 0.94025
3114.39868 1.25399
3116.3501 0.27951
3118.30225 0.37729
3120.25488 0.289
3122.20825 0.80327
3124.16211 1.09655
3126.1167 0.42994
3128.07202 0.42038
3130.02783 1.46037
3131.98438 0.73476
3133.94141 1.0803
3135.89917 0.79336
3137.85767 1.05839
3139.81665 0.71144
3141.77612 1.07769
3143.73633 0.61397
3145.69727 1.27425
3147.65869 1.24526
3149.62085 1.04715
3151.5835 0.37608
3153.54688 0.74712
3155.51074 0.73592
3157.47534 1.01824
3159.44067 0.78373
3161.40649 1.37294
3163.3728 1.25053
3165.33984 1.03656
3167.30737 1.21904
3169.27563 0.98126
3171.24438 1.13605
3173.21411 1.15292
3175.18408 1.03293
3177.15479 1.23802
3179.12598 0.7268
3181.0979 0.78228
3183.07031 1.44535
3185.04346 0.85376
3187.01733 1.25068
3188.9917 1.35495
3190.96655 1.18832
3192.94189 1.16106
3194.91821 1.33816
3196.89478 1.29405
3198.87207 1.11966
3200.8501 1.22792
3202.82861 1.33408
3204.80762 1.07415
3206.78735 1.06672
3208.76758 0.93394
3210.74854 1.41642
3212.72998 1.29914
3214.71216 1.4935
3216.69482 1.45619
3218.67798 1.1942
3220.66187 1.73064
3222.64624 1.35536
3224.63135 1.50561
3226.61694 1.67583
3228.60303 1.75392
3230.58984 1.71417
3232.57739 1.50226
3234.56519 1.54478
3236.55371 1.4877
3238.54272 1.5323
3240.53247 1.36713
3242.52271 1.31602
3244.51367 1.18592
3246.50513 1.29223
3248.49707 0.92404
3250.48975 1.08015
3252.48291 0.96545
3254.47656 1.40354
3256.47095 0.86476
3258.46582 1.1441
3260.46118 1.31932
3262.45728 0.98127
3264.45386 1.31218
3266.45093 0.95265
3268.44873 0.9417
3270.44702 0.9454
3272.4458 1.04461
3274.44531 1.01425
3276.44531 1.10743
3278.4458 1.01998
3280.44702 1.30502
3282.44873 0.99538
3284.45093 1.06312
3286.45386 1.0223
3288.45728 1.3505
3290.46118 0.82672
3292.46558 0.87272
3294.4707 1.17196
3296.47632 0.96515
3298.48242 0.80804
3300.48926 1.13413
3302.49634 0.80324
3304.50439 0.87111
3306.5127 0.77315
3308.52148 0.91472
3310.53101 1.11666
3312.54102 0.83714
3314.55176 0.9561
3316.56274 0.90121
3318.57446 0.88765
3320.58667 1.08608
3322.59961 0.88867
3324.61279 1.22764
3326.62671 0.82532
3328.64111 1.07478
3330.65601 0.82031
3332.67139 0.90908
