#wave flux
4600.0 1.3494
4600.62305 2.3048
4601.24609 1.77548
4601.86914 1.82354
4602.49219 2.1935
4603.11523 1.66544
4603.73828 1.56063
4604.36133 2.06717
4604.98438 1.92115
4605.60742 2.05273
4606.23047 2.62889
4606.85352 2.20627
4607.47656 1.44709
4608.09961 1.37942
4608.72266 1.61138
4609.3457 1.88753
4609.96875 2.55991
4610.5918 2.75366
4611.21484 2.2737
4611.83789 1.81126
4612.46094 2.08813
4613.08398 2.50886
4613.70703 2.27391
4614.33008 1.93861
4614.95312 2.15802
4615.57617 2.16041
4616.19922 2.22639
4616.82227 2.30263
4617.44531 2.30565
4618.06836 2.17245
4618.69141 1.93321
4619.31445 1.91997
4619.9375 2.07932
4620.56055 2.00503
4621.18359 1.99351
4621.80664 1.87047
4622.42969 1.68368
4623.05273 2.14444
4623.67578 2.2731
4624.29883 1.97824
4624.92188 1.70387
4625.54492 1.46764
4626.16797 1.59114
4626.79102 1.49061
4627.41406 1.82059
4628.03711 2.14723
4628.66016 1.9164
4629.2832 2.11161
4629.90625 1.91182
4630.5293 1.66659
4631.15234 1.52966
4631.77539 1.84409
4632.39844 2.24474
4633.02148 1.99887
4633.64453 1.74791
4634.26758 2.18777
4634.89062 2.00286
4635.51367 1.89839
4636.13672 1.96239
4636.75977 2.46854
4637.38281 2.4083
4638.00586 2.07239
4638.62891 1.7597
4639.25195 1.71672
4639.875 2.4895
4640.49805 2.38356
4641.12109 1.94916
4641.74414 1.92747
4642.36719 2.19614
4642.99023 2.01879
4643.61328 2.213
4644.23633 1.84238
4644.85938 1.86955
4645.48242 1.56974
4646.10547 1.45124
4646.72852 2.20614
4647.35156 1.73488
4647.97461 2.20354
4648.59766 1.98195
4649.2207 1.64295
4649.84375 1.94502
4650.4668 2.04176
4651.08984 2.62922
4651.71289 1.64279
4652.33594 1.55704
4652.95898 2.00095
4653.58203 2.59223
4654.20508 2.62701
4654.82812 1.7982
4655.45117 1.78294
4656.07422 2.0963
4656.69727 1.92473
4657.32031 1.80727
4657.94336 1.59964
4658.56641 1.92038
4659.18945 1.76172
4659.8125 1.50516
4660.43555 2.14379
4661.05859 2.00134
4661.68164 1.87
4662.30469 2.25916
4662.92773 1.9364
4663.55078 1.96319
4664.17383 1.62268
4664.79688 1.96184
4665.41992 1.83541
4666.04297 2.14042
4666.66602 2.23597
4667.28906 1.65668
4667.91211 1.64893
4668.53516 1.5316
4669.1582 1.72092
4669.78125 2.53445
4670.4043 2.29497
4671.02734 1.65934
4671.65039 1.75489
4672.27344 2.03974
4672.89648 1.95896
4673.51953 2.29792
4674.14258 2.31142
4674.76562 2.27334
4675.38867 2.21663
4676.01172 1.99333
4676.63477 2.12473
4677.25781 2.58315
4677.88086 1.97251
4678.50391 1.58069
4679.12695 2.1114
4679.75 2.18871
4680.37305 1.86274
4680.99609 1.88501
4681.61914 2.25093
4682.24219 2.09967
