#wave flux
3800.0 264.298
3801.07007 252.935
3802.13989 290.528
3803.20996 297.686
3804.28003 275.417
3805.3501 321.467
3806.41992 341.823
3807.48999 325.128
3808.56006 329.068
3809.62988 303.452
3810.69995 280.858
3811.77002 311.779
3812.84009 307.523
3813.90991 308.993
3814.97998 325.34
3816.05005 296.921
3817.12012 283.205
3818.18994 293.985
3819.26001 309.026
3820.33008 326.505
3821.3999 315.276
3822.46997 293.522
3823.54004 299.46
3824.61011 302.18
3825.67993 305.739
3826.75 309.193
3827.82007 334.509
3828.88989 331.611
3829.95996 310.402
3831.03003 328.892
3832.1001 349.946
3833.16992 343.793
3834.23999 313.376
3835.31006 332.359
3836.37988 343.558
3837.44995 316.614
3838.52002 325.176
3839.59009 322.473
3840.65991 307.72
3841.72998 333.79
3842.80005 326.758
3843.87012 289.199
3844.93994 295.429
3846.01001 334.941
3847.08008 312.719
3848.1499 270.266
3849.21997 309.27
3850.29004 300.293
3851.36011 300.62
3852.42993 332.103
3853.5 314.217
3854.57007 277.689
3855.63989 269.586
3856.70996 297.645
3857.78003 299.93
3858.8501 285.751
3859.91992 293.848
3860.98999 303.851
3862.06006 363.465
3863.12988 354.288
3864.19995 314.637
3865.27002 302.827
3866.34009 307.918
3867.40991 338.874
3868.47998 332.146
3869.55005 327.592
3870.62012 331.974
3871.68994 349.165
3872.76001 318.505
3873.83008 324.1
3874.8999 341.167
3875.96997 344.605
3877.04004 317.754
3878.11011 320.779
3879.17993 322.833
3880.25 346.356
3881.32007 351.688
3882.38989 312.349
3883.45996 310.102
3884.53003 333.141
3885.6001 343.666
3886.66992 357.711
3887.73999 359.375
3888.81006 343.555
3889.87988 358.055
3890.94995 339.503
3892.02002 332.538
3893.09009 351.36
3894.15991 368.63
3895.22998 353.386
3896.30005 368.759
3897.37012 423.99
3898.43994 388.568
3899.51001 351.522
3900.58008 353.19
3901.6499 359.576
3902.71997 382.738
3903.79004 415.83
3904.86011 404.504
3905.92993 358.135
3907.0 384.108
3908.07007 398.2
3909.13989 356.25
3910.20996 360.083
3911.28003 383.812
3912.3501 378.635
3913.41992 347.45
3914.48999 333.658
3915.56006 381.155
3916.62988 393.615
3917.69995 373.261
3918.77002 379.531
3919.84009 385.893
3920.90991 388.72
3921.97998 375.096
3923.05005 381.509
3924.12012 373.798
3925.18994 341.541
3926.26001 360.161
3927.33008 390.546
3928.3999 404.345
3929.46997 383.02
3930.54004 377.469
3931.61011 362.294
3932.67993 348.767
3933.75 334.185
3934.82007 362.312
3935.88989 375.291
3936.95996 406.892
3938.03003 410.838
3939.1001 370.965
3940.16992 345.713
3941.23999 350.458
3942.31006 353.62
3943.37988 371.836
3944.44995 387.632
3945.52002 343.764
3946.59009 362.909
3947.65991 405.298
3948.72998 356.537
3949.80005 344.245
3950.87012 373.067
3951.93994 361.098
3953.01001 345.722
3954.08008 348.836
3955.1499 343.464
3956.21997 339.74
3957.29004 353.537
3958.36011 340.508
3959.42993 339.704
3960.5 367.271
3961.57007 342.372
3962.63989 296.806
3963.70996 278.904
3964.78003 317.084
3965.8501 329.774
3966.91992 318.461
3967.98999 316.007
3969.06006 360.142
3970.12988 339.008
3971.19995 321.637
3972.27002 305.02
3973.34009 303.048
3974.40991 338.425
3975.47998 344.697
3976.55005 328.329
3977.62012 347.038
3978.68994 356.925
3979.76001 377.177
3980.83008 381.014
3981.8999 382.776
3982.96997 392.652
3984.04004 380.785
3985.11011 354.821
3986.17993 349.88
3987.25 366.87
3988.32007 377.871
3989.38989 407.539
3990.45996 383.041
3991.53003 309.08
3992.6001 322.602
3993.66992 356.673
