#wave flux
4600.0 3.792
4600.62305 3.12102
4601.24609 1.64997
4601.86914 1.77643
4602.49219 2.94173
4603.11523 2.18694
4603.73828 0.05371
4604.36133 0.75233
4604.98438 2.47032
4605.60742 2.83915
4606.23047 1.05023
4606.85352 0.24308
4607.47656 0.4908
4608.09961 1.6819
4608.72266 1.20176
4609.3457 2.59481
4609.96875 1.80323
4610.5918 1.66762
4611.21484 1.73438
4611.83789 2.78666
4612.46094 0.86766
4613.08398 0.78956
4613.70703 1.92149
4614.33008 1.94746
4614.95312 0.24965
4615.57617 0.83289
4616.19922 2.14041
4616.82227 1.92886
4617.44531 1.75843
4618.06836 1.63629
4618.69141 2.0784
4619.31445 1.56885
4619.9375 0.2406
4620.56055 -0.29201
4621.18359 0.70082
4621.80664 1.12115
4622.42969 1.5965
4623.05273 2.45735
4623.67578 2.26178
4624.29883 1.33865
4624.92188 2.06241
4625.54492 1.78052
4626.16797 0.76232
4626.79102 1.14192
4627.41406 1.80808
4628.03711 0.3608
4628.66016 1.36904
4629.2832 1.50884
4629.90625 1.01178
4630.5293 1.80885
4631.15234 2.38932
4631.77539 1.76326
4632.39844 2.20149
4633.02148 1.66717
4633.64453 1.413
4634.26758 2.40562
4634.89062 1.96041
4635.51367 1.79123
4636.13672 1.60282
4636.75977 0.91033
4637.38281 1.45161
4638.00586 2.02098
4638.62891 2.08017
4639.25195 2.61812
4639.875 2.77437
4640.49805 1.88355
4641.12109 1.02831
4641.74414 0.59352
4642.36719 1.1268
4642.99023 2.36136
4643.61328 2.56601
4644.23633 1.99422
4644.85938 1.99584
4645.48242 2.03079
4646.10547 0.63983
4646.72852 1.08965
4647.35156 1.36361
4647.97461 0.75693
4648.59766 1.25101
4649.2207 0.79415
4649.84375 1.51111
4650.4668 1.89279
4651.08984 -0.18265
4651.71289 1.70016
4652.33594 2.36239
4652.95898 1.96873
4653.58203 2.21609
4654.20508 0.97374
4654.82812 1.89937
4655.45117 2.09011
4656.07422 0.97294
4656.69727 1.05912
4657.32031 1.5622
4657.94336 2.66158
4658.56641 1.67054
4659.18945 0.7964
4659.8125 0.24867
4660.43555 0.96686
4661.05859 1.42301
4661.68164 2.092
4662.30469 1.39625
4662.92773 1.61798
4663.55078 1.74289
4664.17383 1.8567
4664.79688 1.23404
4665.41992 1.43774
4666.04297 2.93864
4666.66602 3.01977
4667.28906 0.87848
4667.91211 0.16692
4668.53516 0.98617
4669.1582 2.38564
4669.78125 1.28497
4670.4043 1.22508
4671.02734 0.88143
4671.65039 1.9643
4672.27344 2.94376
4672.89648 1.77393
4673.51953 2.24104
4674.14258 2.1355
4674.76562 1.64478
4675.38867 2.56808
4676.01172 3.13961
4676.63477 3.68956
4677.25781 1.06834
4677.88086 0.63302
4678.50391 1.86547
4679.12695 0.89097
4679.75 0.4556
4680.37305 1.16306
4680.99609 1.40349
4681.61914 2.87566
4682.24219 2.89774
4682.86523 1.89254
4683.48828 1.95116
4684.11133 1.91432
4684.73438 1.37365
4685.35742 0.49759
4685.98047 0.76546
4686.60352 1.07971
4687.22656 1.10569
4687.84961 0.95685
4688.47266 1.29219
4689.0957 1.92675
4689.71875 2.55912
4690.3418 1.50335
4690.96484 0.17688
4691.58789 0.52086
4692.21094 1.09963
4692.83398 0.0762
4693.45703 0.13876
4694.08008 1.0209
4694.70312 1.30657
4695.32617 1.54357
4695.94922 0.87207
4696.57227 0.54298
4697.19531 1.76098
4697.81836 1.77852
4698.44141 1.60649
4699.06445 1.77796
4699.6875 1.44482
4700.31055 1.40132
4700.93359 1.35781
4701.55664 1.3143
4702.17969 1.27079
4702.80273 1.22729
4703.42578 1.18378
4704.04883 1.14027
4704.67188 1.09676
4705.29492 1.05326
4705.91797 1.00975
4706.54102 0.96624
4707.16406 0.92274
4707.78711 0.87923
4708.41016 1.28094
4709.0332 1.45053
4709.65625 1.12298
4710.2793 0.75371
4710.90234 0.64404
4711.52539 1.35868
4712.14844 1.95026
4712.77148 1.88707
4713.39453 1.65365
4714.01758 2.12835
4714.64062 1.17375
4715.26367 1.09416
4715.88672 0.41787
4716.50977 1.65489
4717.13281 1.86144
4717.75586 1.63923
4718.37891 1.41489
4719.00195 1.94605
4719.625 2.62438
4720.24805 1.7517
4720.87109 0.85388
